price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
95000,43,-34.6156,-58.5099,Villa Devoto
77000,38,-34.643695,-58.374374,Barracas
280000,98,-34.5892055,-58.4092297,Recoleta
168000,87,-34.6052823,-58.4087617,Balvanera
108000,67,-34.58751,-58.510665,Villa Devoto
165000,86,-34.637834,-58.503098,Villa Luro
100100,45,-34.6157142,-58.4170204,Almagro
89900,48,-34.6241531,-58.44997228,Caballito
120488,37,-34.6013646,-58.4348718,Villa Crespo
180000,75,-34.5685537,-58.4878539,Villa Urquiza
137200,51,-34.5824698,-58.4232882,Palermo
147500,80,-34.6101131,-58.4735066,Paternal
135000,62,-34.6074488,-58.4400362,Caballito
97760,45,-34.6143931,-58.4762907,Villa Santa Rita
116000,41,-34.598681,-58.4824163,Agronomía
89100,50,-34.617634,-58.418534,Almagro
100000,61,-34.611786,-58.453232,Caballito
67000,35,-34.623749,-58.502625,Velez Sarsfield
157000,93,-34.6263886,-58.4551534,Flores
76700,37,-34.605643,-58.455291,Paternal
89000,53,-34.63013,-58.367233,Boca
125000,45,-34.629942,-58.409564,Boedo
92000,37,,,Parque Patricios
120000,30,-34.5976339,-58.3783723,Retiro
116515,47,-34.6177722,-58.406557,Boedo
280000,81,-34.5726213,-58.4318144,Palermo
167000,56,-34.59719454,-58.3879961,Recoleta
89000,45,-34.61240344,-58.40692934,Balvanera
125000,68,-34.6200101,-58.43297,Caballito
146000,34,-34.5867608,-58.4291478,Palermo
78000,48,-34.6404945,-58.5290348,Flores
89900,50,-34.6145387,-58.47625771,Paternal
88600,50,-34.6308299,-58.459903,Flores
139000,90,-34.6247442,-58.4874628,Floresta
88000,55,-34.6079706,-58.3849339,Centro / Microcentro
73000,40,-34.60371374,-58.38158089,Caballito
63507.09,31,-34.62288565,-58.39159714,San Cristobal
175000,54,-34.6238636,-58.4885205,Floresta
63000,30,,,
67900,40,-34.632555,-58.362551,Boca
215000,85,-34.6148304,-58.4251842,Almagro
48799.11,34,-34.6381061,-58.5038372,Villa Luro
107000,48,-34.6046321,-58.3992651,Balvanera
79918,34,-34.6016525,-58.4910124,Villa del Parque
135000,60,-34.6044653,-58.4274665,Parque Centenario
198000,93,-34.5877884,-58.4143165,Barrio Norte
72500,33,-34.62137802,-58.44698262,Caballito
291424.96,71,-34.56822,-58.458337,Belgrano
68000,32,-34.6036694,-58.462363,Paternal
250000,80,-34.55919647,-58.44478831,Belgrano
195000,67,-34.552783,-58.460054,Nuñez
112000,70,-34.6361642,-58.3620065,Boca
85900,52,-34.624106,-58.399168,San Cristobal
118000,78,-34.6164114,-58.39460179,Congreso
70000,37,-34.599465,-58.430698,Villa Crespo
90000,55,-34.619047,-58.382978,Monserrat
128000,77,-34.618729,-58.400381,San Cristobal
115000,56,-34.612378,-58.4330782,Caballito
145772.85,59,-34.62233989,-58.40853223,San Cristobal
99800,32,-34.5749333,-58.4405969,Belgrano
98000,55,,,Villa Urquiza
125000,90,-34.6078094,-58.3893464,Congreso
103616.93,44,-34.637261,-58.36907,Barracas
106000,35,-34.621229,-58.4348028,Caballito
78000,45,-34.6125207,-58.4561366,Flores
119500,46,-34.6221128,-58.5074376,Monte Castro
84000,37,-34.61335,-58.38465,Centro / Microcentro
101000,32,-34.553811,-58.453759,Belgrano
105000,40,-34.5611737,-58.4625223,Belgrano
140000,51,-34.5997873,-58.4063241,Balvanera
125000,44,-34.6047861,-58.4618321,Villa General Mitre
101000,36,-34.62818,-58.429483,Caballito
95000,74,-34.638969,-58.359437,Boca
85000,34,-34.619118,-58.440485,Caballito
77000,35,-34.59475,-58.4398737,Villa Crespo
73661.91,30,-34.62207756,-58.40409595,Almagro
270000,98,-34.5609481,-58.46739916,Belgrano
146500,47,-34.552745,-58.462983,Nuñez
74900,32,-34.57090536,-58.49590034,Villa Urquiza
117000,81,-34.609105,-58.389823,Congreso
106000,54,-34.631054,-58.418663,Boedo
104000,45,-34.5793556,-58.4244275,Palermo
101400,39,-34.58233,-58.4735425,Villa Urquiza
138000,58,-34.5905097,-58.4407156,Villa Crespo
65000,30,-34.6183205,-58.3953952,Balvanera
139000,50,-34.583728,-58.494165,Villa Pueyrredón
82000,47,-34.642693,-58.4996239,Villa Luro
135000,85,-34.63676961,-58.47400629,Flores
143000,53,-34.5720808,-58.4825026,Villa Urquiza
110760,42,-34.544171,-58.478875,Saavedra
155000,81,-34.6052475,-58.408818,Abasto
189000,90,-34.6404945,-58.5290348,Flores
75000,40,-34.6284918,-58.3909034,Constitución
123000,54,-34.60549952,-58.42600675,Parque Centenario
123041,47,,,San Telmo
145000,53,-34.5945862,-58.4134619,Barrio Norte
81883.11,31,-34.6177615,-58.383662,Monserrat
66000,33,-34.62118942,-58.39309548,San Cristobal
93000,49,-34.623811,-58.402516,San Cristobal
130000,55,-34.584888,-58.477156,Villa Urquiza
155000,76,-34.5964284,-58.41698,Palermo
88000,50,-34.60906084,-58.39112518,Congreso
108000,55,-34.6344384,-58.4723015,Flores
120000,38,-34.553796,-58.4568112,Belgrano
119000,54,-34.6096454,-58.4186777,Congreso
194500,83,-34.589358,-58.508849,Villa Devoto
133000,85,-34.613732,-58.385875,Monserrat
90000,42,-34.5442206,-58.4790748,Saavedra
116515,47,-34.6177722,-58.406557,San Cristobal
130000,49,-34.599595,-58.4344246,Villa Crespo
130000,48,-34.6067093,-58.4660949,Paternal
162000,55,-34.548789,-58.455977,Nuñez
142000,38,-34.5967384,-58.4155061,Palermo
113294.66,32,-34.5730996,-58.4389143,Palermo
90000,30,-34.60822114,-58.44197885,Villa Crespo
69700,33,-34.597773,-58.448669,Villa Crespo
109000,43,-34.617316,-58.439627,Caballito
198000,72,-34.5691197,-58.4770947,Villa Urquiza
143000,47,-34.5573179,-58.4784663,Coghlan
139000,60,-34.602482,-58.427031,Almagro
92011.62,37,,,Villa Crespo
84915,34,-34.5915446,-58.4093169,Palermo
75000,30,-34.5884586,-58.4499168,Chacarita
163000,68,-34.5651194,-58.4689333,Belgrano
75000,72,-34.633502,-58.354381,Boca
129000,45,-34.55966572,-58.45727705,Belgrano
103600,38,,,Villa Urquiza
207500,83,-34.62784,-58.432331,Caballito
250000,65,-34.571181,-58.43488,Las Cañitas
156600,35,-34.5889201,-58.4002698,Barrio Norte
72000,38,-34.637834,-58.503098,Villa Luro
102995.14,33,-34.6161011,-58.4110759,San Cristobal
97500,38,-34.5590314,-58.456366,Belgrano
75000,38,-34.6140891,-58.4113361,Balvanera
130000,78,-34.633473,-58.470418,Flores
68000,42,-34.6285441,-58.3599534,Boca
155000,50,-34.5790348,-58.4923101,Villa Urquiza
128500,41,-34.5801536,-58.4300399,Palermo
176900,50,-34.58336259,-58.4213483,Palermo
108600,36,-34.597769,-58.42644,Villa Crespo
95000,46,-34.582592,-58.474125,Parque Chas
84300,31,-34.62233459,-58.39177768,San Cristobal
176000,44,-34.607026,-58.442438,Caballito
123000,59,-34.62137802,-58.44698262,Caballito
190000,65,-34.5378512,-58.4707306,Nuñez
269000,80,-34.5496717,-58.4758568,Saavedra
135000,40,-34.583754,-58.425947,Palermo
109758.91,42,-34.5688712,-58.4884216,Villa Urquiza
190000,56,-34.62380987,-58.43978697,Caballito
79000,40,-34.6147292,-58.460414,Flores
120000,71,-34.60023004,-58.37684779,San Nicolás
125000,59,-34.5977516,-58.5150757,Villa Devoto
181000,57,-34.6156249,-58.3844367,Monserrat
64900,39,-34.60672,-58.409157,Balvanera
165000,57,-34.570884,-58.4886936,Villa Urquiza
125833.69,72,-34.631786,-58.361786,Boca
115000,42,-34.5628104,-58.4651202,Belgrano
97000,34,-34.6031267,-58.4410494,Villa Crespo
135000,54,-34.5865365,-58.4083262,Villa Crespo
85000,38,-34.5996145,-58.4148952,Almagro
150000,82,-34.6063237,-58.4030822,Once
79000,46,-34.62061,-58.369524,San Telmo
130000,48,-34.5726488,-58.4792471,Villa Urquiza
77000,36,-34.594012,-58.443662,Villa Crespo
125000,38,-34.5771478,-58.4457192,Colegiales
99000,42,-34.5469102,-58.47859,Nuñez
85000,35,-34.6125224,-58.4834587,Villa del Parque
63000,31,-34.6329048,-58.467208,Flores
230000,83,-34.6442699,-58.5025351,Villa Luro
160000,60,-34.56662026,-58.43263237,Palermo
186530,67,-34.589548,-58.4193856,Palermo
185000,90,-34.60172507,-58.38933132,Barrio Norte
154000,60,-34.5797233,-58.477168,Villa Urquiza
149000,66,-34.617705,-58.437953,Caballito
99000,30,-34.5630587,-58.4419421,Las Cañitas
52000,46,-34.629131,-58.38974,Constitución
167000,70,,,
145000,85,-34.606896,-58.407396,Once
93000,44,-34.6214046,-58.446962,Caballito
84900,39,-34.617321,-58.439614,Caballito
129000,55,,,
84000,33,-34.6125,-58.383333,Monserrat
85000,44,-34.653615,-58.509643,Mataderos
70000,32,-34.6367266,-58.4271454,Parque Chacabuco
110000,73,-34.619118,-58.388708,Monserrat
140812.64,56,-34.6264094,-58.45932351,Flores
85000,37,-34.5708054,-58.484128,Villa Urquiza
165344.69,55,-34.6266172,-58.4599658,Flores
74900,34,-34.549141,-58.4631203,Nuñez
112000,41,-34.556601,-58.398407,Recoleta
93000,39,-34.6572759,-58.5147798,Mataderos
164000,59,-34.62233989,-58.40853223,San Cristobal
145000,85,-34.6074056,-58.3988565,Balvanera
98000,45,-34.547878,-58.478442,Saavedra
141463,50,-34.572721,-58.483565,Villa Urquiza
90500,30,-34.5741199,-58.4392012,Belgrano
115000,56,-34.60160164,-58.40646161,Balvanera
220000,90,-34.5898043,-58.3922468,Recoleta
140275,31,-34.5679891,-58.4339848,Las Cañitas
115000,50,-34.5987445,-58.4370978,Villa Crespo
75000,50,-34.5989217,-58.3782608,Monserrat
119000,52,-34.619418,-58.371539,San Telmo
59000,36,-34.61178459,-58.39670464,Congreso
272000,97,-34.591424,-58.407354,Palermo
149000,41,-34.59050569,-58.41745285,Palermo
95000,43,-34.61047551,-58.40044744,Balvanera
156000,60,-34.625837,-58.372437,San Telmo
110000,58,-34.625621,-58.460172,Flores
168000,48,-34.5804119,-58.4295334,Palermo
107000,33,-34.5379063,-58.4666155,Nuñez
190000,59,-34.5627217,-58.4694253,Belgrano
69600.51,33,-34.5538467,-58.4920942,Saavedra
90000,45,-34.629195,-58.469256,Flores
102205.91,32,-34.56822,-58.458337,Belgrano
69000,35,-34.6046099,-58.3982173,Balvanera
115000,56,-34.6072248,-58.4427976,Caballito
154178,48,-34.562909,-58.465303,Belgrano
72000,37,-34.629231,-58.460781,Flores
130000,40,-34.607893,-58.5151304,Villa Devoto
158000,64,-34.5961219,-58.4255006,Palermo
77507.72,34,-34.5538467,-58.4920942,Saavedra
129500,65,-34.6299244,-58.4098381,Parque Patricios
160000,65,-34.5800552,-58.49668897,Villa Pueyrredón
110000,75,-34.5842516,-58.4548321,Chacarita
140000,57,,,Saavedra
232000,92,-34.5965203,-58.4009113,Barrio Norte
126500,57,-34.604689,-58.494072,Villa del Parque
101684,38,-34.54179,-58.476815,Nuñez
73000,40,-34.6116108,-58.4287575,Caballito
67000,34,-34.627451,-58.453165,Caballito
60000,40,-34.6308777,-58.4803282,Floresta
85000,32,-34.6008084,-58.4344328,Villa Crespo
155000,49,-34.620698,-58.4284928,Caballito
250000,72,-34.55938581,-58.46164771,Belgrano
244000,58,-34.5976339,-58.3783723,Retiro
64600,39,-34.60944,-58.411667,Balvanera
87000,57,-34.629068,-58.360396,Boca
85500.44,32,-34.62958652,-58.44134011,Parque Chacabuco
179000,37,-34.5825646,-58.4236344,Palermo
125000,50,-34.547976,-58.463136,Nuñez
129000,48,-34.54782728,-58.47030705,Saavedra
135000,80,-34.6345812,-58.5015024,Villa Luro
286000,90,-34.565842,-58.435507,Palermo
140000,38,-34.5756792,-58.43053888,Palermo
86000,43,-34.617321,-58.439614,Caballito
180000,61,-34.6287475,-58.4293067,Caballito
210000,75,-34.6205971,-58.4608572,Flores
140000,57,-34.632966,-58.373339,Barracas
70000,40,-34.6056178,-58.4036518,Once
82000,46,-34.61503,-58.4947849,Monte Castro
129000,63,-34.608634,-58.425664,Almagro
109000,38,-34.564093,-58.441858,Palermo
110000,32,-34.5729833,-58.4388579,Belgrano
140000,47,-34.5731925,-58.4801467,Villa Urquiza
140000,60,-34.5696456,-58.4330694,Las Cañitas
107999.48,36,-34.6176481,-58.4619167,Caballito
180000,97,-34.604583,-58.448188,Villa Crespo
290000,64,-34.53912201,-58.47471299,Saavedra
159000,90,-34.619842,-58.442996,Caballito
62000,57,-34.666729,-58.474925,Villa Lugano
80000,35,-34.6036844,-58.3815591,Villa Devoto
125000,48,-34.578765,-58.428306,Palermo
99500,40,-34.5636408,-58.4903092,Saavedra
185000,83,-34.6358178,-58.3753531,Barracas
135000,77,-34.6237507,-58.407206,Boedo
280000,87,-34.5704031,-58.4404497,Belgrano
105000,58,-34.586669,-58.453562,Chacarita
125000,70,-34.61494054,-58.45266567,San Nicolás
94900,34,-34.593845,-58.391698,Recoleta
110000,55,-34.6257703,-58.4609992,Flores
124000,48,-34.59722035,-58.40340646,Barrio Norte
65000,37,-34.62279,-58.390789,San Cristobal
67000,33,-34.599461,-58.378268,Recoleta
225000,62,-34.57862526,-58.41403882,Palermo
73655.34,44,,,Floresta
97000,60,-34.614367,-58.494236,Villa del Parque
130000,80,-34.6053377,-58.4081629,Once
129301,49,,,San Telmo
150000,50,-34.6405283,-58.5294588,Villa Luro
89000,40,-34.6142467,-58.4791603,Flores
280000,81,-34.5667948,-58.4312863,
57219.52,55,-34.643053,-58.418028,Parque Patricios
168000,70,-34.612009,-58.430257,Caballito
147000,60,-34.5564581,-58.4599763,Belgrano
229000,60,-34.575508,-58.4381403,Belgrano
215000,44,-34.5591199,-58.4548692,Belgrano
108500,33,-34.54297023,-58.47520324,Saavedra
53010.27,55,-34.6310407,-58.3705131,Barracas
120000,70,,,Floresta
89000,33,-34.6109658,-58.4179627,Almagro
129000,89,-34.6044407,-58.5241252,Villa Devoto
213700,64,-34.597769,-58.42644,Villa Crespo
73000,32,-34.579058,-58.486469,Villa Urquiza
185000,80,-34.5906099,-58.4091595,Barrio Norte
89900,48,-34.6241531,-58.44997228,Flores
97000,32,-34.5469102,-58.47859,Saavedra
75000,42,-34.62403124,-58.39030815,Constitución
180000,57,-34.5627217,-58.4694253,Coghlan
94000,48,-34.597236,-58.511714,Villa Devoto
90000,40,-34.633484,-58.369518,Boca
129697.59,50,-34.62667366,-58.42396397,Boedo
62000,40,-34.622522,-58.417254,Boedo
150000,85,-34.6120655,-58.4057337,San Cristobal
124900,60,-34.621184,-58.428984,Caballito
127400,37,-34.62818,-58.429483,Caballito
159000,54,-34.6015609,-58.4333731,Villa Crespo
141000,59,-34.546659,-58.479767,Saavedra
90000,30,-34.60371374,-58.38158089,Belgrano
105000,97,-34.627617,-58.359033,Boca
86000,37,-34.577601,-58.470248,Belgrano
118900,53,-34.54251583,-58.4764864,Nuñez
90000,42,-34.59962,-58.401926,Recoleta
125000,38,-34.5775932,-58.4920075,Villa Urquiza
85000,38,-34.6209491,-58.442974,Caballito
27623.21,37,-34.6266431,-58.4241161,Boedo
80000,45,-34.5984405,-58.4129041,Palermo
218000,81,-34.576806,-58.4308,Palermo
102000,49,-34.6177615,-58.383662,Centro / Microcentro
145000,55,-34.5661178,-58.4587064,Belgrano
206000,85,-34.55698564,-58.46804782,Nuñez
150000,78,,,
76500,32,-34.6173396,-58.4493817,Caballito
267000,51,-34.577384,-58.424888,Palermo
75000,44,-34.6128697,-58.4068192,Once
138000,40,-34.5696989,-58.4336322,Palermo
157000,73,-34.5851389,-58.4123152,Barrio Norte
88000,30,-34.60795932,-58.3819604,Centro / Microcentro
160000,68,-34.5978238,-58.4431979,Villa Crespo
66000,45,-34.6253586,-58.4705029,Flores
94000,39,-34.573988,-58.489945,Villa Urquiza
71000,43,-34.6037232,-58.3815931,Congreso
90000,42,-34.6421604,-58.423024,Parque Chacabuco
119000,78,-34.624645,-58.451278,Caballito
169500,94,-34.62647022,-58.44039736,Caballito
72964.76,42,-34.631591,-58.370191,Barracas
97800,38,-34.5780621,-58.4952915,Villa Urquiza
118000,41,-34.5711496,-58.4232966,Palermo
151730.39,56,-34.62648415,-58.46008083,Flores
215566,83,-34.579394,-58.455398,Colegiales
92000,30,-34.624845,-58.417757,Boedo
235000,73,-34.585339,-58.435153,Palermo
217525,56,-34.6153103,-58.3619834,Puerto Madero
75000,39,-34.6076143,-58.4605688,Caballito
53373.84,38,-34.6444745,-58.4959441,Villa Luro
135000,62,-34.6040528,-58.4110436,Villa Crespo
390000,75,-34.5807759,-58.4136916,Palermo
135000,60,-34.5516948,-58.470179,Nuñez
158500,49,-34.597769,-58.42644,Villa Crespo
91000,32,-34.6266085,-58.4503212,Caballito
139000,50,-34.5978249,-58.4164389,Palermo
120000,81,-34.6120566,-58.4071408,Balvanera
95000,33,,,Las Cañitas
152785,43,-34.567695,-58.433948,Palermo
122000,72,-34.628476,-58.427567,Caballito
95000,36,-34.6033902,-58.41308,Abasto
118000,67,-34.58751,-58.510665,Villa Devoto
85000,47,-34.632555,-58.462852,Flores
164000,62,-34.5677417,-58.4696969,
140000,49,-34.597824,-58.416438,Palermo
109433.13,58,-34.628026,-58.360072,Boca
91000,30,-34.5741198,-58.439201,Belgrano
62000,40,-34.6008733,-58.3781796,San Nicolás
149528.69,49,-34.570884,-58.4886936,Villa Urquiza
85000,54,-34.628163,-58.362308,Boca
105000,47,-34.6042246,-58.4273309,Almagro
119500,35,-34.624622,-58.409106,San Cristobal
170000,40,-34.5594846,-58.4451392,Belgrano
85284,31,-34.60144875,-58.39712529,Barrio Norte
81000,41,-34.6191016,-58.4415901,Caballito
145000,68,-34.58172436,-58.44544034,Colegiales
136000,61,-34.629394,-58.506856,Monte Castro
291198.19,71,,,Belgrano
126600,32,-34.56765,-58.434463,Palermo
195000,53,-34.5681113,-58.4334831,Las Cañitas
138000,59,-34.5982393,-58.4250113,Palermo
93500,39,-34.5694673,-58.4567917,Belgrano
78000,66,,,Villa Lugano
310000,68,-34.58210868,-58.4268679,Recoleta
151006.93,56,-34.6266172,-58.4599658,Flores
139000,94,-34.628123,-58.371692,Barracas
106000,56,-34.60920213,-58.39088915,Congreso
110000,52,-34.5942724,-58.4949974,Agronomía
99000,55,-34.6056008,-58.4054186,Balvanera
98500,47,-34.6315732,-58.417363,Boedo
88000,38,-34.5673792,-58.4856942,Villa Urquiza
115000,76,-34.635302,-58.500989,Villa Luro
157000,62,-34.5799161,-58.4900967,Villa Urquiza
83000,36,-34.5544937,-58.4831284,Nuñez
110000,46,-34.5861669,-58.4223194,Palermo
123000,80,-34.6167443,-58.3890347,Monserrat
121472,31,,,Palermo
108000,45,-34.6047969,-58.454126,Villa Crespo
180000,41,-34.5595231,-58.4452115,Belgrano
115000,30,-34.5972656,-58.4117994,Barrio Norte
130000,40,-34.580784,-58.490679,Villa Urquiza
50000,32,-34.6269608,-58.4833222,Floresta
112685.76,36,-34.574537,-58.4554388,Colegiales
115000,35,-34.5731012,-58.4611833,Belgrano
255000,81,-34.567786,-58.459211,Belgrano
79000,40,-34.60371374,-58.38158089,Floresta
111000,41,-34.598681,-58.4824163,Agronomía
73000,31,-34.5775686,-58.496403,Villa Urquiza
111359,47,-34.6244409,-58.3742755,San Telmo
233284.66,75,-34.56822,-58.458337,Belgrano
192000,87,-34.60805418,-58.45497517,Caballito
175000,74,-34.617321,-58.439614,Caballito
139000,42,-34.597769,-58.42644,Villa Crespo
90000,36,-34.57370704,-58.48933589,Villa Urquiza
75000,45,-34.6344725,-58.5241958,Versalles
140000,38,-34.5458624,-58.5161815,Caballito
185000,40,-34.58973594,-58.42335971,Palermo
110000,48,-34.604265,-58.456213,Villa Crespo
125000,42,-34.6064187,-58.4648857,Caballito
69000,33,-34.62137802,-58.44698262,Caballito
127000,47,-34.6223362,-58.4348699,Caballito
80000,36,,,Villa Crespo
108000,51,-34.645403,-58.5146792,Liniers
137000,74,-34.63491027,-58.47326091,Floresta
146000,55,-34.56362,-58.438833,Palermo
77500,33,-34.62597509,-58.50372696,Monte Castro
159000,97,-34.6293639,-58.465073,Flores
145000,79,-34.623142,-58.3961013,San Cristobal
190000,77,-34.5900658,-58.4109435,Palermo
185000,81,-34.554544,-58.45539,Belgrano
120000,44,-34.590471,-58.415101,Palermo
89000,42,-34.6572422,-58.5029706,Mataderos
75000,33,-34.6123775,-58.4127914,Balvanera
88788.91,32,-34.62958652,-58.44134011,Parque Chacabuco
140000,70,-34.5976485,-58.3783562,Retiro
86000,46,-34.6328672,-58.4777821,Floresta
118000,67,-34.615162,-58.498426,Monte Castro
149500,47,-34.588829,-58.41863,Palermo
65000,30,-34.6130871,-58.3813599,Monserrat
5195.79,31,-34.5816538,-58.4684523,Villa Ortuzar
85000,43,-34.6105808,-58.4796249,Villa del Parque
74500,31,-34.6170265,-58.4484746,Caballito
58900,35,-34.587026,-58.453639,Chacarita
140500,39,-34.5429344,-58.4617742,Nuñez
89000,42,-34.6290828,-58.4548713,Caballito
111200,48,-34.63209833,-58.37036313,Barracas
180000,91,-34.60371374,-58.38158089,Villa Devoto
258000,63,-34.5744675,-58.4203341,Palermo
101000,37,-34.62818,-58.429483,Caballito
355000,97,-34.581079,-58.414191,Palermo
89000,32,-34.568649,-58.431265,Las Cañitas
75000,67,-34.626149,-58.47361,Flores
169900,50,-34.5633493,-58.4394754,Belgrano
75000,35,-34.60032,-58.442637,Villa Crespo
145000,67,-34.598369,-58.427784,Caballito
145000,33,-34.5948188,-58.4006219,Recoleta
269800,94,-34.552059,-58.44336,Belgrano
69916.07,36,-34.5888889,-58.4305556,Palermo
110000,55,-34.606367,-58.431709,Parque Centenario
138000,57,-34.64242634,-58.52090147,Liniers
83000,37,-34.56532092,-58.4716025,Coghlan
89000,47,-34.648546,-58.5138215,Liniers
220000,70,-34.5834123,-58.4412702,Palermo
127000,82,-34.605351,-58.408226,Balvanera
93000,30,-34.5496026,-58.4693109,Nuñez
82000,38,-34.6211318,-58.4189063,San Cristobal
180000,75,-34.595028,-58.403986,Recoleta
113000,47,-34.612484,-58.437748,Caballito
135000,62,-34.5589314,-58.4441875,Belgrano
206700,48,-34.613199,-58.44123,Caballito
95000,55,-34.546881,-58.478658,Saavedra
130000,35,-34.5846812,-58.4305212,Palermo
210000,89,-34.6084489,-58.4005012,Almagro
124900,34,-34.6026083,-58.4278007,Almagro
220000,64,-34.5813639,-58.4493017,Colegiales
124000,50,-34.615939,-58.393536,Balvanera
85000,44,-34.591023,-58.425491,Palermo
84185.04,45,-34.630205,-58.4818732,Floresta
130000,47,-34.58544047,-58.41141038,Palermo
217525,56,-34.6153103,-58.3619834,Puerto Madero
52000,33,-34.637218,-58.459827,Flores
239700,70,-34.5792766,-58.4548804,Colegiales
260000,95,-34.6059562,-58.395036,Balvanera
